cod_usuario,cod_produto,data_venda,quantidade,valor_compra
417106,8,25/02/2021,17,3732.69
224148,3,02/07/2020,11,22544.5
72341,5,28/12/2019,13,5681
455946,4,23/01/2021,19,1119.1
213130,8,12/05/2021,10,2195.7
211240,11,12/10/2020,2,99.8
128875,7,01/07/2021,20,26009.8
240503,16,19/06/2021,2,10
162822,9,03/08/2020,20,7782
380067,1,22/06/2021,9,41318.1
389281,3,14/04/2021,20,40990
255963,13,10/04/2021,11,108.9
294499,21,05/06/2020,1,5999.1
78912,10,19/02/2021,7,4899.3
405877,15,01/12/2018,1,4.99
145291,5,09/06/2021,2,874
129378,14,01/08/2020,4,555.96
173958,3,20/04/2021,20,40990
14618,9,02/11/2020,10,3891
472182,19,06/07/2020,1,2499.9
425933,8,08/04/2021,6,1317.42
418472,13,20/01/2021,13,128.7
192112,4,29/07/2018,1,58.9
279711,18,25/05/2020,12,94.8
380084,10,09/03/2021,20,13998
486013,11,14/01/2021,4,199.6
390345,10,28/10/2020,17,11898.3
215492,11,09/09/2020,3,149.7
219178,1,31/07/2021,13,59681.7
297577,8,05/11/2020,15,3293.55
123864,21,26/07/2020,19,113982.9
282326,14,20/04/2021,3,416.97
384282,21,20/10/2019,8,47992.8
142240,20,06/01/2021,9,1169.1
483290,7,07/12/2018,12,15605.88
429019,15,15/12/2020,20,99.8
177271,12,10/09/2019,15,1162.5
141451,10,29/06/2021,9,6299.1
121170,15,14/10/2020,5,24.95
374822,13,27/12/2020,6,59.4
252454,19,02/05/2020,16,39998.4
380380,1,24/06/2021,15,68863.5
24003,7,22/07/2021,1,1300.49
160633,4,01/02/2021,14,824.6
110755,3,22/12/2019,16,32792
94197,17,12/08/2020,17,9929.7
268647,7,19/03/2020,20,26009.8
202432,10,06/07/2020,20,13998
263603,7,28/11/2020,10,13004.9
441983,12,09/06/2020,3,232.5
472173,3,26/07/2021,3,6148.5
202388,13,29/10/2020,8,79.2
221868,20,24/03/2021,3,389.7
110141,2,11/07/2021,7,9420.46
167978,13,14/05/2021,13,128.7
416970,3,04/10/2020,3,6148.5
35517,4,16/05/2021,18,1060.2
140012,13,02/05/2021,13,128.7
224619,9,19/07/2021,11,4280.1
468518,8,27/05/2021,14,3073.98
310521,3,07/08/2019,16,32792
99944,16,25/10/2020,11,55
68276,8,06/01/2021,14,3073.98
175353,7,14/04/2021,18,23408.82
125915,18,29/05/2021,20,158
193107,3,20/05/2021,6,12297
308025,4,22/02/2021,7,412.3
183816,9,14/06/2021,16,6225.6
304362,7,20/04/2021,20,26009.8
389143,6,25/03/2021,6,5399.4
296363,11,25/12/2019,19,948.1
307172,2,13/12/2020,13,17495.14
262654,13,18/02/2021,11,108.9
262530,14,16/10/2020,2,277.98
480594,9,17/07/2021,17,6614.7
230316,20,30/06/2021,12,1558.8
398671,5,06/05/2020,11,4807
50444,17,16/04/2019,19,11097.9
167198,11,17/02/2021,5,249.5
85614,13,03/05/2020,10,99
369619,12,10/07/2021,7,542.5
77401,3,24/03/2021,10,20495
125864,8,22/06/2021,4,878.28
214958,11,04/01/2021,3,149.7
236024,14,23/07/2021,9,1250.91
208805,2,05/02/2021,11,14803.58
34477,13,28/01/2021,7,69.3
464530,16,27/06/2018,11,55
52194,4,26/12/2019,15,883.5
274695,13,22/12/2020,9,89.1
3977,11,14/11/2020,20,998
466177,4,14/04/2020,16,942.4
272548,20,10/06/2021,17,2208.3
467684,10,25/05/2021,13,9098.7
380308,3,15/07/2021,9,18445.5
7732,9,25/03/2021,15,5836.5
460009,16,19/09/2019,2,10
24203,5,18/07/2021,20,8740
6987,8,01/05/2020,8,1756.56
160769,3,20/01/2021,17,34841.5
180981,15,02/08/2019,15,74.85
182696,13,01/07/2021,20,198
114235,5,07/06/2021,13,5681
440687,19,28/03/2021,12,29998.8
350771,11,04/06/2020,17,848.3
91441,5,04/12/2019,15,6555
17785,18,07/06/2019,20,158
70623,19,17/11/2020,7,17499.3
455075,11,27/08/2018,10,499
173983,21,25/02/2021,5,29995.5
445923,19,11/02/2021,9,22499.1
437558,10,06/07/2021,20,13998
7854,5,17/07/2021,4,1748
347612,18,13/05/2020,8,63.2
379981,10,28/06/2021,13,9098.7
377054,11,14/06/2020,7,349.3
62781,6,25/07/2021,20,17998
401923,3,31/05/2021,13,26643.5
68583,5,29/10/2020,6,2622
317378,11,13/03/2020,11,548.9
157069,21,09/03/2021,8,47992.8
430510,5,30/03/2021,9,3933
72918,10,25/06/2021,4,2799.6
222150,8,23/07/2021,5,1097.85
137911,14,21/01/2021,7,972.93
209579,21,11/04/2021,6,35994.6
48055,9,19/01/2021,13,5058.3
240961,8,21/02/2021,3,658.71
459024,12,28/05/2021,4,310
175780,14,13/12/2019,18,2501.82
22912,5,29/01/2020,13,5681
31382,16,02/09/2020,12,60
285693,21,10/10/2020,1,5999.1
393321,5,08/07/2021,12,5244
74265,14,31/12/2020,18,2501.82
431978,7,27/09/2019,14,18206.86
286664,5,22/12/2020,13,5681
263552,9,16/07/2021,16,6225.6
203472,4,08/04/2020,3,176.7
237266,2,18/02/2021,1,1345.78
139647,19,28/07/2021,9,22499.1
341400,9,27/12/2019,19,7392.9
378838,20,29/08/2020,4,519.6
113087,7,28/07/2021,10,13004.9
29709,3,06/06/2020,12,24594
415261,6,11/01/2021,4,3599.6
484822,21,23/02/2021,12,71989.2
402695,5,21/05/2020,10,4370
478996,10,04/03/2020,11,7698.9
332275,18,10/06/2019,1,7.9
204328,6,29/07/2020,2,1799.8
467916,10,26/07/2021,13,9098.7
254562,10,25/07/2021,15,10498.5
13914,4,15/05/2021,13,765.7
395260,6,15/12/2020,6,5399.4
140897,12,03/07/2021,7,542.5
35040,17,07/07/2021,10,5841
49353,13,24/07/2020,1,9.9
74484,21,19/06/2020,15,89986.5
181207,20,20/05/2021,12,1558.8
209662,11,19/10/2020,7,349.3
139418,13,30/07/2019,17,168.3
276225,3,10/08/2019,16,32792
341934,1,26/06/2020,12,55090.8
369633,18,02/07/2021,19,150.1
214637,20,23/07/2020,17,2208.3
202175,4,20/03/2020,1,58.9
225995,17,28/03/2019,9,5256.9
225777,2,11/11/2020,4,5383.12
215386,10,18/02/2021,3,2099.7
345958,1,20/06/2020,13,59681.7
420213,4,05/12/2020,1,58.9
126791,4,07/02/2021,18,1060.2
483396,7,08/05/2020,15,19507.35
304600,7,07/05/2021,2,2600.98
417626,8,24/04/2021,11,2415.27
331055,17,18/07/2021,9,5256.9
10180,7,13/07/2021,9,11704.41
20640,15,30/03/2021,2,9.98
324365,17,16/01/2021,17,9929.7
266238,4,25/09/2020,7,412.3
69046,19,23/07/2021,13,32498.7
284350,6,08/09/2020,14,12598.6
498591,16,05/11/2020,15,75
485405,16,28/11/2019,3,15
472824,9,22/05/2021,8,3112.8
302447,18,04/01/2021,15,118.5
295434,4,04/06/2021,17,1001.3
203635,1,24/02/2020,3,13772.7
166752,15,14/04/2020,6,29.94
28224,9,25/01/2021,8,3112.8
1734,18,20/08/2020,7,55.3
422717,20,26/06/2021,16,2078.4
266788,20,16/12/2020,1,129.9
369245,7,29/07/2021,19,24709.31
486080,13,31/05/2021,12,118.8
408075,8,10/12/2020,8,1756.56
27592,10,10/10/2020,15,10498.5
411118,21,10/10/2020,12,71989.2
195981,2,11/04/2019,11,14803.58
444066,15,17/07/2020,1,4.99
263911,17,29/06/2021,9,5256.9
479613,2,04/02/2021,19,25569.82
139355,16,11/10/2019,2,10
197600,6,30/04/2021,7,6299.3
262407,9,18/05/2021,20,7782
245545,15,11/01/2019,4,19.96
468167,15,07/12/2019,11,54.89
210910,16,27/07/2019,10,50
428895,9,23/12/2020,7,2723.7
140401,2,02/01/2021,16,21532.48
420980,15,16/01/2021,19,94.81
423676,3,02/07/2021,5,10247.5
387374,9,09/02/2021,15,5836.5
4782,17,11/09/2020,2,1168.2
4280,1,02/02/2020,15,68863.5
471961,17,08/07/2021,14,8177.4
194371,20,06/08/2020,6,779.4
358626,8,28/12/2019,15,3293.55
142953,1,20/01/2020,4,18363.6
56693,19,05/02/2019,19,47498.1
493454,5,11/06/2020,2,874
68201,7,14/12/2020,3,3901.47
460679,15,17/04/2020,18,89.82
219541,7,21/04/2021,8,10403.92
107759,12,15/04/2021,3,232.5
272557,19,19/02/2021,7,17499.3
218310,15,15/09/2020,2,9.98
180280,18,12/06/2021,16,126.4
284861,14,08/08/2020,4,555.96
236472,9,02/01/2020,7,2723.7
181087,21,02/07/2019,10,59991
87441,20,27/07/2021,12,1558.8
67139,10,05/06/2021,14,9798.6
85970,1,30/05/2020,2,9181.8
153916,21,22/08/2019,18,107983.8
498762,3,08/05/2021,7,14346.5
297805,8,24/12/2020,3,658.71
174615,14,09/01/2020,4,555.96
359626,7,14/06/2021,4,5201.96
10527,12,23/04/2020,20,1550
120971,7,06/03/2021,4,5201.96
185107,5,27/07/2021,1,437
427957,11,07/09/2019,5,249.5
379419,8,06/07/2021,10,2195.7
372277,21,01/12/2020,18,107983.8
272098,13,20/02/2021,5,49.5
95333,1,25/06/2020,12,55090.8
419890,9,25/03/2021,3,1167.3
189458,13,09/07/2020,20,198
113132,10,05/05/2021,10,6999
144748,3,29/08/2020,18,36891
171771,11,09/08/2020,11,548.9
361058,9,10/07/2021,9,3501.9
120860,5,13/07/2021,15,6555
316670,9,11/03/2021,14,5447.4
344637,19,31/07/2021,16,39998.4
60612,16,14/02/2020,20,100
139647,6,12/06/2021,20,17998
129396,1,25/04/2019,12,55090.8
171035,7,28/02/2021,17,22108.33
455328,6,06/11/2020,9,8099.1
118716,16,06/02/2021,16,80
130162,15,12/05/2021,18,89.82
175021,7,01/04/2021,6,7802.94
294960,7,11/04/2020,6,7802.94
44837,9,15/07/2021,17,6614.7
146133,19,18/03/2021,9,22499.1
221967,2,22/02/2021,10,13457.8
60743,4,25/03/2021,4,235.6
166310,14,30/03/2021,8,1111.92
110715,6,17/04/2021,6,5399.4
96174,8,22/03/2021,3,658.71
101166,12,25/07/2021,17,1317.5
113438,2,09/07/2018,3,4037.34
181269,9,14/05/2021,10,3891
151080,21,07/07/2019,20,119982
124404,17,30/05/2021,13,7593.3
186399,13,18/03/2021,16,158.4
153802,19,11/01/2021,2,4999.8
322423,5,07/02/2021,16,6992
234642,18,11/01/2021,18,142.2
153114,21,08/08/2020,17,101984.7
136504,4,21/04/2021,2,117.8
213076,20,16/06/2021,1,129.9
238536,2,15/08/2020,15,20186.7
231536,11,14/04/2019,20,998
36811,14,06/05/2020,11,1528.89
160144,20,16/06/2020,3,389.7
108185,20,21/10/2019,7,909.3
98307,21,03/01/2020,11,65990.1
414899,16,22/01/2020,8,40
432658,8,06/01/2021,12,2634.84
121299,1,01/05/2021,11,50499.9
51027,14,23/07/2021,20,2779.8
245782,7,12/02/2020,19,24709.31
183222,12,01/06/2021,17,1317.5
44404,16,24/06/2021,9,45
319337,3,20/06/2021,3,6148.5
249114,11,19/06/2021,3,149.7
380929,17,14/04/2021,10,5841
229390,6,29/07/2021,9,8099.1
498802,19,17/04/2020,20,49998
250711,3,27/08/2020,12,24594
29729,14,01/07/2019,16,2223.84
306063,11,22/05/2021,9,449.1
104255,14,26/04/2020,8,1111.92
358425,18,23/07/2021,11,86.9
7462,4,15/04/2021,20,1178
206294,19,11/05/2020,18,44998.2
182516,20,25/01/2021,5,649.5
208186,2,03/04/2021,2,2691.56
282353,1,24/10/2020,18,82636.2
482226,7,24/06/2021,8,10403.92
311885,15,07/05/2021,12,59.88
34607,10,18/12/2018,4,2799.6
364729,15,05/03/2021,17,84.83
365008,10,01/05/2021,14,9798.6
196754,19,08/05/2021,10,24999
254925,19,17/09/2020,9,22499.1
255859,17,15/07/2021,15,8761.5
420597,20,22/06/2021,14,1818.6
21905,10,14/10/2020,7,4899.3
394196,13,03/03/2020,17,168.3
69084,1,04/02/2021,1,4590.9
272022,16,18/07/2021,13,65
475382,8,19/07/2021,3,658.71
190756,18,29/07/2021,2,15.8
265802,13,10/02/2021,17,168.3
358951,18,11/09/2020,2,15.8
40138,12,27/04/2021,4,310
53593,10,22/09/2020,15,10498.5
54683,19,17/05/2021,17,42498.3
57202,2,28/06/2021,3,4037.34
388675,18,08/11/2020,20,158
444452,7,11/05/2020,17,22108.33
356486,19,29/03/2021,16,39998.4
133249,4,14/05/2021,14,824.6
458227,7,13/02/2020,16,20807.84
105159,19,19/06/2021,12,29998.8
23173,14,07/02/2019,19,2640.81
2776,10,28/05/2021,16,11198.4
337736,13,04/10/2020,12,118.8
326759,6,29/01/2019,3,2699.7
285954,8,26/05/2021,19,4171.83
63259,15,04/11/2018,15,74.85
274800,6,07/12/2020,16,14398.4
260865,20,03/09/2020,14,1818.6
302199,10,01/03/2021,1,699.9
334575,13,11/10/2020,15,148.5
377903,11,11/05/2019,17,848.3
375146,4,08/06/2020,9,530.1
318344,1,09/09/2019,18,82636.2
27193,16,06/12/2019,8,40
420471,7,04/06/2021,16,20807.84
223487,1,06/02/2020,14,64272.6
477096,18,14/02/2020,3,23.7
117137,12,29/09/2019,7,542.5
169983,7,16/04/2021,11,14305.39
32331,10,06/05/2021,8,5599.2
44976,16,21/04/2020,7,35
157981,7,16/10/2020,6,7802.94
309128,12,17/11/2020,8,620
385531,18,03/03/2021,6,47.4
17347,2,04/07/2020,4,5383.12
296785,17,16/08/2020,3,1752.3
4514,18,10/07/2021,20,158
217830,9,30/05/2020,4,1556.4
71534,20,12/06/2021,12,1558.8
187132,2,10/05/2019,7,9420.46
215588,2,31/07/2021,11,14803.58
85230,3,24/07/2021,13,26643.5
286471,14,11/07/2021,4,555.96
166799,21,25/07/2021,13,77988.3
144850,15,16/07/2021,19,94.81
125576,11,17/02/2021,20,998
55035,21,24/09/2020,16,95985.6
463048,5,09/04/2021,11,4807
239571,14,25/08/2020,6,833.94
77852,13,22/08/2020,14,138.6
175983,15,01/12/2020,6,29.94
391627,1,24/06/2020,16,73454.4
218692,11,21/04/2020,20,998
139453,11,22/07/2020,2,99.8
35116,10,16/07/2021,15,10498.5
12129,3,13/01/2021,5,10247.5
248475,7,26/09/2019,8,10403.92
185633,1,27/08/2020,5,22954.5
297309,20,06/07/2020,20,2598
321049,15,19/10/2020,16,79.84
383214,20,15/02/2021,8,1039.2
92182,14,27/03/2021,15,2084.85
483254,5,17/07/2021,12,5244
212159,13,27/04/2020,1,9.9
115002,19,30/03/2021,3,7499.7
487447,12,30/12/2020,6,465
82993,20,07/02/2021,17,2208.3
237077,17,11/06/2021,8,4672.8
468836,12,02/07/2021,8,620
376888,12,30/08/2020,2,155
498268,14,22/06/2021,6,833.94
398766,18,17/10/2019,13,102.7
357848,15,10/04/2019,6,29.94
242364,20,12/11/2020,11,1428.9
466694,8,28/04/2021,5,1097.85
145740,5,23/05/2021,4,1748
361835,15,24/06/2021,6,29.94
4485,21,29/05/2021,15,89986.5
419018,8,26/11/2020,9,1976.13
31697,2,08/03/2021,16,21532.48
41618,7,05/06/2020,8,10403.92
338962,1,11/12/2019,20,91818
347167,12,17/07/2021,5,387.5
64520,5,01/07/2020,4,1748
84354,1,09/06/2021,3,13772.7
151130,15,22/06/2021,18,89.82
52283,18,26/08/2020,11,86.9
120771,13,15/06/2019,4,39.6
160690,3,04/07/2021,1,2049.5
67605,1,09/07/2020,17,78045.3
238764,7,13/07/2020,1,1300.49
285691,3,19/11/2020,11,22544.5
130508,14,09/09/2020,12,1667.88
304254,13,12/01/2021,18,178.2
470137,18,30/09/2019,14,110.6
257240,19,07/05/2021,5,12499.5
405766,20,12/03/2021,20,2598
342247,21,02/07/2020,19,113982.9
415267,16,22/01/2021,2,10
92430,10,05/02/2021,2,1399.8
120223,14,02/09/2020,4,555.96
326241,7,30/05/2019,8,10403.92
338370,15,06/06/2020,16,79.84
435578,21,12/10/2020,11,65990.1
16705,8,12/03/2021,8,1756.56
24352,4,16/02/2019,5,294.5
134720,7,04/04/2021,17,22108.33
465717,19,23/04/2020,4,9999.6
205933,8,31/03/2020,1,219.57
450921,21,11/09/2020,1,5999.1
380026,8,22/04/2021,5,1097.85
334729,11,05/02/2021,15,748.5
20018,19,06/04/2021,16,39998.4
440539,11,10/07/2021,2,99.8
362650,12,16/02/2020,13,1007.5
189906,9,29/02/2020,10,3891
479902,7,28/06/2021,16,20807.84
210336,12,17/01/2020,5,387.5
300882,18,26/04/2020,6,47.4
157439,21,25/04/2021,1,5999.1
88992,13,03/01/2021,12,118.8
299428,15,06/07/2019,3,14.97
138493,6,12/10/2020,6,5399.4
100223,11,28/11/2020,13,648.7
378421,3,24/10/2019,4,8198
485775,16,28/03/2020,9,45
341648,1,06/03/2021,8,36727.2
97930,6,29/09/2020,6,5399.4
436745,6,17/06/2021,3,2699.7
81169,1,04/01/2021,14,64272.6
227290,18,18/12/2019,10,79
121556,1,10/01/2021,19,87227.1
359617,1,20/11/2020,8,36727.2
343631,4,24/09/2018,4,235.6
43874,12,03/04/2021,6,465
308044,7,23/05/2021,4,5201.96
125139,17,08/04/2021,18,10513.8
140920,21,26/06/2021,1,5999.1
404119,2,14/01/2021,3,4037.34
139539,5,23/11/2020,15,6555
311590,6,08/05/2021,15,13498.5
337216,16,06/12/2019,6,30
120999,13,20/03/2020,13,128.7
375680,19,22/10/2018,15,37498.5
262122,5,01/10/2020,7,3059
472818,17,17/04/2021,18,10513.8
214079,10,28/08/2020,19,13298.1
92554,12,20/02/2020,15,1162.5
445897,10,21/07/2021,17,11898.3
438888,1,29/11/2020,14,64272.6
15203,7,01/06/2021,19,24709.31
123923,2,04/08/2020,14,18840.92
254528,19,26/04/2019,8,19999.2
155199,3,10/01/2021,13,26643.5
56044,15,20/02/2021,5,24.95
354111,5,27/05/2021,15,6555
479260,5,05/04/2020,5,2185
197203,3,21/07/2020,9,18445.5
427845,18,01/03/2020,2,15.8
281722,1,24/11/2020,6,27545.4
344346,10,08/04/2021,2,1399.8
101393,9,01/02/2021,2,778.2
130514,8,28/07/2021,5,1097.85
282616,11,29/06/2021,11,548.9
481499,7,25/05/2021,6,7802.94
394036,2,03/01/2021,10,13457.8
408942,15,09/05/2021,1,4.99
45955,11,15/01/2021,13,648.7
454778,21,11/06/2021,10,59991
437637,6,08/03/2021,3,2699.7
480533,1,15/12/2020,12,55090.8
396557,19,04/11/2019,5,12499.5
98928,14,08/06/2021,20,2779.8
3874,12,17/02/2021,10,775
35848,16,26/04/2021,20,100
356941,5,24/03/2021,18,7866
289934,12,02/02/2021,4,310
433893,1,10/09/2019,15,68863.5
29777,8,01/06/2021,2,439.14
67680,5,31/05/2020,11,4807
354099,16,15/07/2021,6,30
370511,12,27/06/2021,16,1240
262453,2,26/02/2021,18,24224.04
232170,5,04/05/2018,8,3496
308257,7,01/04/2021,12,15605.88
78443,17,16/05/2020,11,6425.1
267159,18,09/12/2020,5,39.5
343961,15,13/07/2021,20,99.8
286834,18,13/08/2020,11,86.9
266644,7,21/04/2019,8,10403.92
115568,11,10/06/2021,16,798.4
273067,13,03/03/2021,9,89.1
408080,16,08/09/2020,11,55
159702,14,14/06/2021,15,2084.85
481053,9,02/11/2020,20,7782
390652,10,18/04/2019,14,9798.6
453973,18,04/04/2021,13,102.7
400226,14,01/06/2021,7,972.93
86900,7,02/05/2021,15,19507.35
375842,1,06/11/2019,13,59681.7
457272,11,21/12/2018,18,898.2
84252,11,15/01/2021,2,99.8
451261,9,27/04/2021,4,1556.4
186459,11,24/07/2021,3,149.7
417403,10,06/07/2021,5,3499.5
372436,1,19/04/2021,11,50499.9
56856,16,08/10/2020,3,15
274864,8,23/06/2021,15,3293.55
251506,12,16/08/2020,9,697.5
371413,2,16/10/2020,8,10766.24
405454,15,29/06/2021,11,54.89
51816,21,12/06/2021,11,65990.1
49701,6,29/12/2020,7,6299.3
456648,9,12/04/2021,20,7782
193039,1,22/07/2021,16,73454.4
64164,20,24/07/2021,1,129.9
9712,10,01/07/2021,11,7698.9
209676,4,08/05/2019,5,294.5
231230,1,23/02/2021,7,32136.3
159232,6,16/09/2020,15,13498.5
308266,2,20/05/2021,15,20186.7
344565,13,26/06/2021,7,69.3
146446,5,28/07/2021,9,3933
296622,21,05/12/2020,20,119982
58071,15,05/04/2020,13,64.87
425508,3,25/10/2020,2,4099
209497,18,30/03/2019,11,86.9
256923,6,14/07/2021,14,12598.6
288265,3,10/04/2019,6,12297
67416,18,29/05/2021,7,55.3
35179,6,17/03/2020,6,5399.4
161167,15,22/01/2020,4,19.96
205751,10,23/09/2019,9,6299.1
246943,21,16/06/2021,12,71989.2
273890,5,25/10/2019,12,5244
355403,7,25/07/2021,8,10403.92
479265,2,10/03/2020,1,1345.78
227898,20,02/07/2020,10,1299
476936,21,22/02/2021,4,23996.4
309458,2,05/09/2020,10,13457.8
467785,2,12/02/2021,16,21532.48
252697,6,29/09/2020,4,3599.6
221229,1,15/04/2021,6,27545.4
363351,2,12/05/2021,12,16149.36
309016,12,13/07/2019,13,1007.5
190748,11,19/09/2019,6,299.4
188242,20,30/12/2019,1,129.9
228784,11,23/05/2021,9,449.1
127885,10,14/09/2020,8,5599.2
275802,12,25/07/2020,9,697.5
345479,21,29/06/2021,2,11998.2
252038,9,29/10/2020,10,3891
433604,20,20/09/2019,1,129.9
401870,17,05/07/2021,7,4088.7
334333,13,05/10/2020,15,148.5
49797,15,24/03/2021,9,44.91
42854,1,23/12/2019,17,78045.3
158357,14,14/06/2021,17,2362.83
151377,12,04/06/2021,16,1240
355852,6,23/11/2020,14,12598.6
47803,13,19/10/2019,20,198
391843,20,21/12/2020,20,2598
59138,1,04/04/2021,16,73454.4
246878,1,07/10/2020,12,55090.8
243060,10,03/02/2020,9,6299.1
226618,8,10/07/2021,14,3073.98
223165,10,19/07/2021,6,4199.4
162317,16,18/05/2020,10,50
118957,9,28/09/2020,20,7782
424713,16,02/02/2021,3,15
236989,1,03/05/2020,9,41318.1
328405,4,06/07/2019,4,235.6
219782,9,22/04/2019,13,5058.3
361328,5,03/07/2021,15,6555
100109,11,14/06/2021,8,399.2
484109,1,17/09/2020,16,73454.4
303844,3,23/04/2021,20,40990
295365,10,11/03/2019,6,4199.4
160701,5,05/06/2021,10,4370
399721,15,05/08/2019,11,54.89
378143,13,26/06/2021,6,59.4
471736,4,13/06/2021,19,1119.1
451078,1,23/06/2021,15,68863.5
214307,19,01/06/2020,15,37498.5
435137,9,12/11/2020,11,4280.1
109762,16,25/12/2020,16,80
279,14,10/04/2021,12,1667.88
186578,19,02/04/2021,9,22499.1
170204,3,09/01/2021,4,8198
74549,11,08/07/2021,5,249.5
431794,13,13/06/2021,8,79.2
161021,15,20/06/2021,19,94.81
119559,12,09/11/2020,11,852.5
15976,19,09/07/2020,9,22499.1
380132,20,31/01/2021,1,129.9
84046,1,02/01/2021,6,27545.4
421345,18,12/03/2021,13,102.7
56550,10,10/06/2021,2,1399.8
107765,17,08/06/2020,17,9929.7
216967,14,09/02/2021,7,972.93
390553,21,21/10/2019,7,41993.7
262048,10,20/02/2019,13,9098.7
426642,14,11/05/2021,11,1528.89
205519,6,15/11/2020,18,16198.2
179166,16,29/04/2021,20,100
82709,17,12/12/2018,6,3504.6
139051,19,22/08/2020,20,49998
111232,12,24/02/2021,7,542.5
379150,17,08/01/2021,6,3504.6
462038,15,10/03/2019,7,34.93
10456,9,10/07/2021,2,778.2
35422,10,07/07/2020,2,1399.8
28173,17,27/01/2021,20,11682
339640,1,24/03/2021,6,27545.4
43580,8,24/02/2021,7,1536.99
7604,12,29/07/2019,16,1240
248785,19,25/01/2021,18,44998.2
134215,8,26/12/2018,5,1097.85
399426,9,30/03/2021,15,5836.5
397323,8,20/03/2021,19,4171.83
461046,8,21/03/2021,11,2415.27
402898,21,10/02/2021,19,113982.9
429163,1,19/06/2020,1,4590.9
421033,18,07/10/2018,13,102.7
190137,10,14/06/2021,14,9798.6
378964,9,31/05/2020,18,7003.8
111792,9,11/05/2021,2,778.2
382858,21,14/09/2020,11,65990.1
340955,1,21/04/2020,9,41318.1
491188,19,19/03/2018,1,2499.9
350794,20,15/06/2021,5,649.5
264315,8,05/08/2020,10,2195.7
110118,18,19/09/2020,14,110.6
469213,16,05/05/2021,13,65
163813,11,03/01/2021,14,698.6
179207,16,22/04/2021,5,25
83559,13,25/10/2019,8,79.2
492742,3,17/07/2019,11,22544.5
82524,11,15/02/2021,6,299.4
240732,12,08/02/2021,7,542.5
76806,18,24/02/2020,3,23.7
41597,17,04/07/2021,10,5841
487322,8,27/04/2021,13,2854.41
214826,14,18/07/2021,12,1667.88
230267,1,23/05/2020,10,45909
487586,17,05/06/2021,8,4672.8
42506,14,01/06/2021,2,277.98
6289,6,14/10/2020,2,1799.8
260932,8,10/09/2020,13,2854.41
149810,11,20/08/2019,1,49.9
182284,14,06/09/2020,17,2362.83
140420,5,11/11/2020,18,7866
232721,16,29/01/2021,17,85
200641,3,20/05/2021,14,28693
291302,6,01/11/2020,18,16198.2
33622,13,28/12/2020,4,39.6
36477,15,26/07/2021,8,39.92
186678,19,27/06/2021,13,32498.7
240031,16,14/01/2021,6,30
225194,16,21/08/2019,7,35
140470,12,19/08/2020,9,697.5
232662,21,30/10/2019,18,107983.8
201553,2,12/01/2021,9,12112.02
474825,3,07/07/2020,17,34841.5
298721,11,30/11/2020,8,399.2
313025,6,05/04/2021,8,7199.2
8291,8,24/03/2021,14,3073.98
178016,9,24/04/2019,5,1945.5
362147,11,17/06/2021,5,249.5
440321,14,08/08/2020,16,2223.84
415123,7,24/04/2019,2,2600.98
490164,2,01/06/2021,19,25569.82
116279,16,01/11/2019,8,40
153292,11,20/11/2019,6,299.4
251593,10,23/01/2020,18,12598.2
68566,7,12/02/2021,8,10403.92
184201,11,13/02/2018,19,948.1
157183,8,06/07/2021,10,2195.7
54447,19,17/04/2021,6,14999.4
395986,2,22/06/2021,14,18840.92
52355,14,25/06/2020,2,277.98
